"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"4421","FORGE Robotics","721","38.7","1572","1618","10","21.6","7.1","0","0.31","N/A","N/A","N/A","16-14-0","0.533"
"6341","Firestorm Robotics","722","38.7","1572","1618","12.7","16.9","9","0.07","0.47","N/A","N/A","N/A","21-21-3","0.500"
"8516","Wired Up","723","38.7","1572","1618","8.8","21.7","8.1","0.02","0.34","N/A","N/A","N/A","12-12-0","0.500"
"3490","Viper Drive","724","38.7","1572","1618","12.8","19.1","6.5","0.1","0.42","N/A","N/A","N/A","24-23-0","0.511"
"4153","Project Y","725","38.7","1572","1618","9.4","21.1","8.3","0.31","0.42","N/A","N/A","N/A","18-24-0","0.429"
"8179","Robo Falcons","726","38.7","1572","1618","12.5","20","5.7","0.17","0.32","N/A","N/A","N/A","22-23-1","0.489"
"3939","Botetourt 4-H Robotics","727","38.7","1572","1617","10.2","22.3","6","0.27","0.16","N/A","N/A","N/A","21-20-1","0.512"
"4991","Horsepower","728","38.7","1572","1617","8.4","23.7","6.5","0.38","0.33","N/A","N/A","N/A","7-5-0","0.583"
"1285","The Biggest Birds","729","38.6","1571","1617","12","20.8","6","0.29","0.07","N/A","N/A","N/A","21-24-0","0.467"
"100","The Wildhats","730","38.6","1571","1617","12.8","17.9","7","-0.06","0.22","N/A","N/A","N/A","17-21-0","0.447"
"2212","The Spikes","731","38.6","1571","1617","11.1","20.8","6.2","0.17","0.16","N/A","N/A","N/A","23-18-0","0.561"
"8768","CTEC Titans","732","38.6","1571","1617","10.1","21","7.5","0.29","0.19","N/A","N/A","N/A","21-23-1","0.478"
"342","Burning Magnetos","733","38.6","1571","1617","11.4","21.9","5.3","0.2","0.17","N/A","N/A","N/A","29-24-0","0.547"
"6712","Mountaineers","734","38.6","1571","1617","10","22.2","5.9","0.18","0.18","N/A","N/A","N/A","21-22-0","0.488"
"3146","GRANBY GRUNTS","735","38.6","1571","1617","13.1","17.5","7.6","0.21","0.34","N/A","N/A","N/A","20-22-0","0.476"
"3140","Flagship","736","38.5","1571","1616","11.5","18.3","8.8","-0.07","0.38","N/A","N/A","N/A","17-11-0","0.607"
"2228","CougarTech","737","38.5","1571","1616","11","19.5","8","-0.08","0.31","N/A","N/A","N/A","12-12-0","0.500"
"781","Kinetic Knights","738","38.5","1571","1616","11.8","19.1","7.5","0.19","0.3","N/A","N/A","N/A","22-22-0","0.500"
"2689","Team Alpha","739","38.5","1570","1616","9.6","22.8","6","0.32","0.2","N/A","N/A","N/A","28-19-2","0.592"
"4533","Phoenix","740","38.5","1570","1616","10.8","21.1","6","0.16","0.33","N/A","N/A","N/A","22-23-0","0.489"
"7068","Mechanical Masterminds","741","38.4","1570","1615","11.5","18.3","8.6","-0.07","0.47","N/A","N/A","N/A","18-9-0","0.667"
"4219","RED!","742","38.4","1570","1615","11.5","18.5","8.5","0.19","0.34","N/A","N/A","N/A","24-20-1","0.544"
"6390","Hephaestus","743","38.4","1570","1615","10.4","20","7.8","-0.07","0.25","N/A","N/A","N/A","14-14-0","0.500"
"968","RAWC (Robotics Alliance Of ...","744","38.4","1570","1615","9.5","21.5","8","0.16","0.21","N/A","N/A","N/A","19-20-1","0.487"
"4905","Andromeda One","745","38.4","1570","1615","11.7","18.7","7.7","0.16","0.3","N/A","N/A","N/A","27-29-0","0.482"
"9293","Caffeinated","746","38.4","1570","1615","9.7","22.7","6.2","0.23","0.27","N/A","N/A","N/A","23-30-1","0.435"
"1610","⛴ Blackwater Robotics ⛴","747","38.4","1570","1615","8.2","23.5","6.5","0.34","0.16","N/A","N/A","N/A","25-18-0","0.581"
"3374","Jackson Hole RoboBroncs","748","38.4","1570","1615","11.1","19.8","7.1","0.03","0.3","N/A","N/A","N/A","21-20-0","0.512"
"7632","An Kang Robotics Maker","749","38.3","1570","1615","10.3","22.2","5.9","0.01","0.19","N/A","N/A","N/A","8-7-0","0.533"
"1729","Team Inconceivable!","750","38.3","1570","1614","9.5","20.6","8.5","0.07","0.43","N/A","N/A","N/A","19-23-0","0.452"
"5417","Eagle Robotics","751","38.3","1570","1614","11","20.4","6.5","0.06","0.39","N/A","N/A","N/A","20-23-1","0.466"
"3926","MPArors","752","38.3","1570","1614","13.5","17.1","7.7","0.07","0.32","N/A","N/A","N/A","14-17-0","0.452"
"4061","SciBorgs","753","38.3","1570","1614","9.4","22.6","6.5","0.16","0.24","N/A","N/A","N/A","23-21-1","0.522"
"6753","CBA RoboKings","754","38.3","1570","1614","10.6","19.9","8","0.11","0.33","N/A","N/A","N/A","24-22-0","0.522"
"6569","Gladiators","755","38.3","1569","1614","11.1","20.6","6.4","0.03","0.18","N/A","N/A","N/A","26-16-1","0.616"
"2220","Blue Twilight","756","38.3","1569","1614","11","21.1","6.2","0.2","0.14","N/A","N/A","N/A","17-19-1","0.473"
"3070","Team Pronto 3070","757","38.2","1569","1614","10.3","18.2","9.7","0.06","0.4","N/A","N/A","N/A","22-22-0","0.500"
"8847","Milwaukee Cyber Cheese","758","38.2","1569","1614","7.8","22.1","8.7","0.22","0.32","N/A","N/A","N/A","17-10-0","0.630"
"1792","Round Table Robotics","759","38.2","1569","1614","12.7","18.7","7.2","0.05","0.25","N/A","N/A","N/A","25-17-0","0.595"
"6897","Astraea Robotics","760","38.2","1569","1613","8.7","23.9","5.1","0.23","0.13","N/A","N/A","N/A","22-19-2","0.535"
"2062","CORE 2062","761","38","1568","1612","11.8","18.9","7.3","0.2","0.31","N/A","N/A","N/A","19-16-1","0.542"
"8122","Mechanical Mustaches","762","38","1568","1612","8.6","22.9","6.5","0.16","0.2","N/A","N/A","N/A","13-15-0","0.464"
"93","NEW Apple Corps","763","38","1568","1611","12","19.7","6.2","0.03","0.3","N/A","N/A","N/A","14-13-0","0.519"
"7054","SC Sailors","764","37.9","1568","1611","13.2","15.3","9.7","0.16","0.43","N/A","N/A","N/A","20-21-1","0.488"
"8793","Pumpkin Bots","765","37.9","1568","1611","9.8","21.3","6.9","0.13","0.3","N/A","N/A","N/A","15-12-0","0.556"
"2333","S.C.R.E.E.C.H.","766","37.9","1567","1611","10.4","22.1","5.1","0.07","0.05","N/A","N/A","N/A","18-20-0","0.474"
"865","WARP7","767","37.9","1567","1611","10.9","17.6","9.3","0.15","0.24","N/A","N/A","N/A","22-25-0","0.468"
"5926","Da MOOse","768","37.8","1567","1610","13.6","18.4","5.7","0.16","0.29","N/A","N/A","N/A","23-21-0","0.523"
"9038","SF UNITY","769","37.8","1567","1610","9.3","24.1","4","0.14","0.05","N/A","N/A","N/A","11-12-0","0.478"
"4198","RoboCats 4198","770","37.8","1567","1610","7.3","22.3","8.2","0.24","0.26","N/A","N/A","N/A","23-19-0","0.548"
"3373","Team RoboHawk","771","37.8","1567","1610","8.9","19.3","9.8","0.14","0.31","N/A","N/A","N/A","22-20-1","0.523"
"4576","Red Nation Robotics","772","37.8","1567","1610","8.8","21.2","7.9","0.08","0.28","N/A","N/A","N/A","12-13-0","0.480"
"3216","Missoula Robotics Team (MRT)","773","37.7","1567","1610","10.2","19.7","7.7","0.16","0.29","N/A","N/A","N/A","16-11-0","0.593"
"45","TechnoKats Robotics Team","774","37.7","1566","1609","9.5","19.4","8.8","0.15","0.36","N/A","N/A","N/A","19-24-0","0.442"
"6743","Tiger Engineering","775","37.6","1566","1609","11.1","19","7.5","-0.16","0.1","N/A","N/A","N/A","9-6-2","0.588"
"122","NASA Knights","776","37.6","1566","1609","11.8","19.1","7","0.13","0.28","N/A","N/A","N/A","21-18-2","0.537"
"144","Operation Orange","777","37.6","1566","1609","11.9","21.2","5.3","0.08","0.15","N/A","N/A","N/A","20-17-1","0.539"
"293","SPIKE","778","37.6","1566","1608","9.8","22.5","4.9","0.17","0.22","N/A","N/A","N/A","26-16-2","0.614"
"8230","KoiBots","779","37.5","1565","1608","14.3","16.7","6.6","0.2","0.33","N/A","N/A","N/A","19-20-2","0.488"
"1891","Bullbots","780","37.5","1565","1608","10.8","20.2","6","0.14","0.19","N/A","N/A","N/A","16-13-0","0.552"
"3102","Tech-No-Tigers","781","37.5","1565","1608","13.5","16.2","7.6","-0.06","0.31","N/A","N/A","N/A","12-16-0","0.429"
"7067","Team Streak","782","37.5","1565","1608","9.5","19.3","8.7","0.22","0.39","N/A","N/A","N/A","23-19-1","0.547"
"7454","Huskies on Hogs","783","37.5","1565","1608","9.6","19.2","8.7","0.26","0.3","N/A","N/A","N/A","17-23-0","0.425"
"3959","Mech Tech","784","37.5","1565","1607","10.3","20.4","6.7","0.11","0.3","N/A","N/A","N/A","17-15-1","0.530"
"5109","Gladiator Robotics","785","37.5","1565","1607","5.5","24.2","7.5","0.19","0.3","N/A","N/A","N/A","23-24-1","0.490"
"5274","Wolverine Robotics","786","37.5","1565","1607","9.9","20.2","7.7","0.05","0.26","N/A","N/A","N/A","19-19-0","0.500"
"6978","QuickStrike Niagara","787","37.5","1565","1607","10.8","19.1","7.7","0.04","0.48","N/A","N/A","N/A","29-18-0","0.617"
"3882","Lunas","788","37.4","1565","1607","9.7","19","8.7","0.14","0.33","N/A","N/A","N/A","20-10-0","0.667"
"2429","La Cañada Engineering Club","789","37.3","1564","1606","11.4","18.6","7.2","0.01","0.32","N/A","N/A","N/A","18-21-0","0.462"
"2704","Roaring Robotics","790","37.3","1564","1606","7.3","22.8","7","0.17","0.25","N/A","N/A","N/A","19-12-0","0.613"
"8858","Beast from the East","791","37.3","1564","1606","8.9","20.8","7.3","0.16","0.22","N/A","N/A","N/A","21-25-0","0.457"
"8841","OTTER","792","37.3","1564","1606","7.7","21.9","7.7","0.3","0.29","N/A","N/A","N/A","16-9-0","0.640"
"4293","Komodo","793","37.3","1564","1606","10","20.5","7","0","0.21","N/A","N/A","N/A","23-18-0","0.561"
"2183","Tigerbots","794","37.2","1564","1605","10.4","20","6.8","0.17","0.13","N/A","N/A","N/A","18-13-1","0.578"
"3729","The Raiders","795","37.2","1564","1605","11.3","19.1","6.7","-0.06","0.21","N/A","N/A","N/A","16-15-0","0.516"
"7712","ACCN UMOJA","796","37.2","1564","1605","10","22.6","4.4","0.23","0","N/A","N/A","N/A","23-21-0","0.523"
"1825","The Cyborgs","797","37.2","1564","1605","11.8","18","7.5","0.1","0.33","N/A","N/A","N/A","8-7-0","0.533"
"3488","Eagle Army","798","37.2","1564","1605","10.7","20.9","5.6","0.01","0.24","N/A","N/A","N/A","8-5-0","0.615"
"2875","CyberHawks","799","37.2","1563","1605","8.7","21.6","7","0.03","0.2","N/A","N/A","N/A","20-17-1","0.539"
"4188","Columbus Space Program","800","37.1","1563","1604","10","20","7.2","0.1","0.25","N/A","N/A","N/A","29-22-0","0.569"
"5572","ROSBOTS","801","37.1","1563","1604","11.6","20.3","5.3","0.24","0.2","N/A","N/A","N/A","25-23-0","0.521"
"6956","SHAM-ROCK-BOTICS ☘","802","37.1","1563","1604","9.9","20.9","6.5","0.1","0.17","N/A","N/A","N/A","23-26-0","0.469"
"509","Red Storm","803","37.1","1563","1604","11.5","17.8","7.7","0","0.29","N/A","N/A","N/A","22-22-0","0.500"
"117","Steel Dragons Robotics","804","37","1563","1604","9","21.8","6.3","0.32","0.17","N/A","N/A","N/A","6-4-0","0.600"
"1511","Rolling Thunder","805","37","1563","1603","10.5","21.1","5.5","0.1","0.18","N/A","N/A","N/A","13-16-0","0.448"
"2509","Tigerbots","806","37","1562","1603","14","16.3","6.7","-0.02","0.34","N/A","N/A","N/A","16-8-1","0.660"
"4456","Mech Cadets","807","37","1562","1603","11.7","17.9","6.4","0.13","0.23","N/A","N/A","N/A","23-18-2","0.558"
"4327","Q Branch","808","37","1562","1603","10.4","19.1","7.8","0.22","0.4","N/A","N/A","N/A","25-30-0","0.455"
"2876","DevilBotz","809","36.9","1562","1603","9","21.2","6.6","0.13","0.25","N/A","N/A","N/A","15-22-0","0.405"
"9000","Zebracakes","810","36.9","1562","1603","10.8","17.2","9.4","0.03","0.32","N/A","N/A","N/A","22-29-1","0.433"
"237","Black Magic Robotics","811","36.9","1562","1603","11.2","19.1","6.5","0.19","0.28","N/A","N/A","N/A","25-19-1","0.567"
"9015","Questionable Engineering","812","36.9","1562","1602","11.4","17.9","7.8","0.08","0.3","N/A","N/A","N/A","34-27-0","0.557"
"8117","The Easton RoboRovers","813","36.8","1562","1602","8.3","19.4","9.1","0.14","0.31","N/A","N/A","N/A","20-21-0","0.488"
"5847","Ironclad","814","36.8","1561","1602","8.1","20.2","8.6","0.2","0.2","N/A","N/A","N/A","10-16-0","0.385"
"8532","Classified","815","36.8","1561","1602","11.4","21.3","3.7","0.08","-0.02","N/A","N/A","N/A","24-20-0","0.545"
"5607","Team Firewall","816","36.8","1561","1602","10.8","17.7","8.4","0.09","0.37","N/A","N/A","N/A","23-26-1","0.470"
"2813","Gear Heads","817","36.7","1561","1601","10","19.8","7","0.15","0.25","N/A","N/A","N/A","16-10-0","0.615"
"3181","Pittsford Panthers","818","36.7","1561","1601","11.1","18.9","6.7","0.1","0.35","N/A","N/A","N/A","10-11-1","0.477"
"2491","NoMythic","819","36.6","1560","1600","9.3","20.8","6.6","0.01","0.22","N/A","N/A","N/A","20-17-1","0.539"
"8023","LRTC Androscoggin Argonauts","820","36.5","1560","1599","10.3","19.1","7.5","0.24","0.29","N/A","N/A","N/A","22-17-1","0.563"
"6348","PrepaTec - HORUS","821","36.5","1560","1599","11.8","15.2","9.1","-0.19","0.39","N/A","N/A","N/A","24-15-0","0.615"
"5518","Techno Wolves","822","36.5","1560","1599","9.9","17.9","8.7","-0.21","0.4","N/A","N/A","N/A","24-20-1","0.544"
"171","Cheese Curd Herd","823","36.5","1560","1599","14.1","15.3","6.9","0.03","0.38","N/A","N/A","N/A","10-11-2","0.478"
"6413","Degrees of Freedom","824","36.5","1560","1599","11","18.4","7","0.24","0.23","N/A","N/A","N/A","23-16-0","0.590"
"716","Who'sCTEKS","825","36.4","1559","1598","10.9","16.5","8.2","0.08","0.49","N/A","N/A","N/A","28-17-0","0.622"
"1160","Titanium Robotics","826","36.4","1559","1598","9.8","18.5","8.1","0.13","0.33","N/A","N/A","N/A","13-11-0","0.542"
"7567","SESI SENAI OCTOPUS","827","36.4","1559","1598","9.6","22","4.5","0","0.21","N/A","N/A","N/A","16-8-0","0.667"
"2620","Titans","828","36.3","1559","1597","11.5","16.2","8.9","0.11","0.41","N/A","N/A","N/A","20-21-1","0.488"
"3473","Team Sprocket","829","36.3","1559","1597","8.5","22","5.8","0.19","0.31","N/A","N/A","N/A","22-17-0","0.564"
"2357","System Meltdown","830","36.2","1558","1597","11.4","17.4","7.4","-0.15","0.32","N/A","N/A","N/A","17-15-0","0.531"
"766","M-A Bears","831","36.2","1558","1597","8.4","22","5.9","0.35","0.19","N/A","N/A","N/A","13-11-0","0.542"
"424","Rust Belt Robotics","832","36.2","1558","1597","10.3","19.9","6","0.01","0.24","N/A","N/A","N/A","10-12-0","0.455"
"6548","Perry RAMBOTS","833","36.2","1558","1596","8.5","19.9","7.9","-0.08","0.29","N/A","N/A","N/A","16-13-0","0.552"
"7619","illumiBOTi","834","36.2","1558","1596","8.9","19.7","7.6","0.05","0.29","N/A","N/A","N/A","13-9-0","0.591"
"3875","Red Storm Robotics","835","36.2","1558","1596","10.6","18.9","6.6","0.09","0.1","N/A","N/A","N/A","24-39-2","0.385"
"3986","Express-O","836","36.1","1558","1596","9.8","19.6","6.7","-0.04","0.19","N/A","N/A","N/A","6-7-0","0.462"
"6738","Excalibur","837","36.1","1558","1596","8.8","18.8","8.7","0.31","0.44","N/A","N/A","N/A","21-25-0","0.457"
"1967","The Janksters","838","36.1","1558","1596","13.5","14.4","8.2","0","0.34","N/A","N/A","N/A","6-17-0","0.261"
"5635","Demacia","839","36.1","1558","1596","12","16.9","7.2","0.09","0.24","N/A","N/A","N/A","22-31-1","0.417"
"2373","The Crickets","840","36.1","1558","1595","10.3","21.1","4.6","0.12","0.03","N/A","N/A","N/A","11-14-0","0.440"
"9208","Eddies Circuit","841","36.1","1557","1595","11.8","15.9","7.9","0.1","0.3","N/A","N/A","N/A","23-34-1","0.405"
"5584","ICRobotics","842","36.1","1557","1595","8","19.6","8.5","0.14","0.2","N/A","N/A","N/A","9-5-1","0.633"
"7525","Pioneers","843","36.1","1557","1595","9.7","17.5","8.9","0.14","0.49","N/A","N/A","N/A","16-12-0","0.571"
"116","Epsilon Delta","844","36","1557","1595","8.8","20.9","5.9","0.13","0.22","N/A","N/A","N/A","19-20-1","0.487"
"2137","The Oxford RoboCats","845","36","1557","1595","10.1","19.9","6","0.13","0.19","N/A","N/A","N/A","14-16-0","0.467"
"2851","Crevolution","846","36","1557","1595","10.9","19.7","5.5","0.03","0.28","N/A","N/A","N/A","12-16-0","0.429"
"60","Kingman FIRST Robotics Team...","847","36","1557","1594","11.4","18","6.5","0.04","0.28","N/A","N/A","N/A","14-15-0","0.483"
"3739","Oakbotics","848","36","1557","1594","10.6","19.9","5.6","0.12","0.23","N/A","N/A","N/A","20-28-0","0.417"
"3117","Harfangs","849","35.9","1557","1594","7.9","19","9.1","-0.04","0.34","N/A","N/A","N/A","14-11-0","0.560"
"8749","Farmersville  Robotics","850","35.9","1557","1594","8.1","20.9","7.1","0.25","0.22","N/A","N/A","N/A","19-25-0","0.432"
"8866","Innovation Robotics","851","35.9","1557","1594","11.7","18.4","5.9","0.03","0.31","N/A","N/A","N/A","23-23-0","0.500"
"7782","Wolverine Circuit Breakers","852","35.9","1556","1594","11.4","17.4","6.7","0.15","0.23","N/A","N/A","N/A","22-23-0","0.489"
"5557","BB-R8ERS","853","35.9","1556","1594","9.1","20","7.4","0.18","0.34","N/A","N/A","N/A","26-28-1","0.482"
"6391","Ursuline Bearbotics","854","35.9","1556","1594","13.8","16.4","5.3","-0.01","0.21","N/A","N/A","N/A","15-16-0","0.484"
"9226","GR Pioneers","855","35.8","1556","1593","9.4","19.8","6.3","0.13","0.16","N/A","N/A","N/A","20-23-0","0.465"
"8126","Control Freaks","856","35.8","1556","1593","11.4","15.6","8.8","-0.08","0.4","N/A","N/A","N/A","14-14-0","0.500"
"5000","Hammerheads","857","35.8","1556","1593","8.3","20.4","7.1","0.07","0.29","N/A","N/A","N/A","12-17-0","0.414"
"8531","TermiKnightors","858","35.8","1556","1593","8","18.9","8.9","0.18","0.31","N/A","N/A","N/A","9-13-0","0.409"
"1646","Precision Guessworks","859","35.7","1556","1593","11.7","18.5","5.6","0.36","0.24","N/A","N/A","N/A","14-29-0","0.326"
"2039","Rockford Robotics","860","35.7","1555","1592","9.3","18.7","7.7","0.05","0.26","N/A","N/A","N/A","13-13-1","0.500"
"1700","Gatorbotics","861","35.7","1555","1592","7.6","23.3","5","0.21","0.01","N/A","N/A","N/A","12-22-0","0.353"
"6637","BetaWolves","862","35.7","1555","1592","12.4","16.1","6.8","0.12","0.21","N/A","N/A","N/A","22-19-1","0.536"
"8167","Cognatives","863","35.7","1555","1592","11.9","16.8","7","0.12","0.24","N/A","N/A","N/A","16-24-0","0.400"
"7605","ASTRO","864","35.6","1555","1592","11","15.3","9.3","-0.04","0.42","N/A","N/A","N/A","8-4-0","0.667"
"3009","High Scalers","865","35.6","1555","1591","7.7","23","4.8","0.04","0.06","N/A","N/A","N/A","12-4-0","0.750"
"2637","Phantom Catz","866","35.6","1555","1591","7.2","20.7","7.6","-0.03","0.3","N/A","N/A","N/A","18-17-0","0.514"
"6502","DARC SIDE","867","35.6","1555","1591","7.1","20.3","8.2","0.19","0.29","N/A","N/A","N/A","21-23-0","0.477"
"61","The Intimidators","868","35.5","1555","1591","10.1","16.2","9.6","0.11","0.47","N/A","N/A","N/A","17-25-0","0.405"
"1089","Team Mercury","869","35.5","1554","1591","8","19.1","8.3","0.23","0.31","N/A","N/A","N/A","18-21-2","0.463"
"7178","Yeti","870","35.5","1554","1591","10.5","20.9","4.1","-0.05","0.01","N/A","N/A","N/A","16-13-0","0.552"
"5086","Cadillac Connectors","871","35.5","1554","1591","8.7","19.4","7.3","-0.12","0.25","N/A","N/A","N/A","12-18-0","0.400"
"772","Sabre Bytes Robotics","872","35.5","1554","1591","7.9","20.8","7.4","0.3","0.26","N/A","N/A","N/A","22-31-0","0.415"
"1747","Harrison Boiler Robotics","873","35.5","1554","1590","11.2","16.5","7.8","0.04","0.34","N/A","N/A","N/A","14-24-1","0.372"
"1806","S.W.A.T.","874","35.5","1554","1590","11.1","17.3","7","-0.01","0.31","N/A","N/A","N/A","13-16-1","0.450"
"2465","KauaiBots","875","35.4","1554","1590","9.7","17","8.7","0.04","0.3","N/A","N/A","N/A","15-12-0","0.556"
"5115","Knight Riders","876","35.4","1554","1590","9.9","20.6","4.6","0.18","0.11","N/A","N/A","N/A","19-23-0","0.452"
"5842","Royal Robotics","877","35.4","1554","1590","10.4","19.3","5.7","0.08","0.19","N/A","N/A","N/A","11-13-0","0.458"
"967","Iron Lions","878","35.4","1554","1590","10.9","18.7","5.8","-0.12","0.22","N/A","N/A","N/A","16-10-0","0.615"
"2053","Southern Tier Robotics","879","35.4","1554","1589","13.1","16.9","5.4","0.21","0.16","N/A","N/A","N/A","13-9-0","0.591"
"2771","Code Red Robotics the Stray...","880","35.4","1554","1589","12.1","18.8","5.3","0.12","0.14","N/A","N/A","N/A","32-24-0","0.571"
"7522","Make 1 Robot","881","35.4","1554","1589","12.4","17.7","5.3","0.05","0.16","N/A","N/A","N/A","7-5-0","0.583"
"201","The FEDS","882","35.3","1553","1589","10.1","19.6","6.1","0.15","0.21","N/A","N/A","N/A","27-32-0","0.458"
"1836","The MilkenKnights","883","35.3","1553","1589","10.8","17.4","7.4","0.15","0.27","N/A","N/A","N/A","14-17-0","0.452"
"7913",""Bear"ly Functioning","884","35.3","1553","1588","8.9","18.6","8","0.26","0.15","N/A","N/A","N/A","18-21-0","0.462"
"7072","O.G.R.E. (Opelika's Greates...","885","35.3","1553","1588","10.7","16.8","8.1","0.07","0.3","N/A","N/A","N/A","16-19-0","0.457"
"3603","Cyber Coyotes","886","35.2","1553","1588","9","20.6","6.6","0.1","0.2","N/A","N/A","N/A","38-20-0","0.655"
"571","Team Paragon Robotics","887","35.2","1553","1588","9","20.9","5.7","0.35","0.12","N/A","N/A","N/A","20-26-0","0.435"
"5534","Onaway Onabots","888","35.2","1553","1588","11","19.4","5.1","0.23","0.08","N/A","N/A","N/A","25-19-0","0.568"
"6985","ENKA TECH.","889","35.2","1553","1588","11.5","15.5","8.1","-0.15","0.31","N/A","N/A","N/A","8-3-0","0.727"
